2017-11-13 00:59:09,950,info,INFO,1.47431326554,0.14581927187181282,8.354828849925594,1.07824792807,1.06170016771
2017-11-13 00:59:10,491,info,INFO,0.69870285459,0.01017776560599688,0.58314301409703,0.625733128956,0.90313976841
2017-11-13 00:59:10,914,info,INFO,1.40948658896,-0.15768380829978823,-9.034616713127807,0.988290455506,0.258222301301
2017-11-13 00:59:11,411,info,INFO,1.49301160555,-0.09540327551503763,-5.466205038735442,1.03623528849,0.252819050594
2017-11-13 00:59:12,058,info,INFO,1.28014968261,0.040283962833284205,2.308101052409055,0.915472009382,0.746996374171
2017-11-13 00:59:12,587,info,INFO,1.13571792707,-0.12319005963056061,-7.058270494796064,0.851107472615,1.13815243891
2017-11-13 00:59:13,167,info,INFO,1.72315965885,-0.29466840456335675,-16.88325593733383,1.1776368274,0.18229679548
2017-11-13 00:59:13,730,info,INFO,1.54056856588,0.012694067108365771,0.7273164701651957,1.16064958657,0.605380672551
2017-11-13 00:59:14,297,info,INFO,0.431645030203,0.645148553760854,36.96428928946583,0.90836096321,1.75124497581
2017-11-13 00:59:14,984,info,INFO,0.550540923676,2.126999617286662,121.86810109646706,0.986695082118,2.22379795889
2017-11-13 00:59:15,614,info,INFO,1.22117676499,1.0563450137358592,60.524110996753706,0.923425492033,0.655891984955
2017-11-13 00:59:16,256,info,INFO,1.93014459895,0.5483965840436545,31.420809765092752,1.16871411026,0.429192695936
2017-11-13 00:59:16,911,info,INFO,1.99093669871,0.026791265687669236,1.5350264517171044,1.49436575299,0.49511817254
2017-11-13 00:59:17,535,info,INFO,1.63421249204,-0.20763629422710422,-11.896683332949651,1.24964563939,1.14076438126
2017-11-13 00:59:18,162,info,INFO,0.776517073497,-0.4047414781545757,-23.18997849214359,0.863741008478,1.77674606862
2017-11-13 00:59:18,614,info,INFO,0.60106834927,-0.6458672682342853,-37.00546859546841,0.734176801331,1.91872183204
2017-11-13 00:59:19,293,info,INFO,0.69674941915,0.11122076013933031,6.372480150220484,0.755533186715,1.68551517154
